molecule_chembl_id,canonical_smiles,pref_name
CHEMBL143805,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,Unknown
CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,Unknown
CHEMBL118321,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,Unknown
CHEMBL115895,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,Unknown
CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,Unknown
CHEMBL331026,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,Unknown
CHEMBL140213,CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,Unknown
CHEMBL533849,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,Unknown
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,Unknown
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,Unknown
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,Unknown
CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,Unknown
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,Unknown
CHEMBL141238,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,Unknown
CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,Unknown
CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,Unknown
CHEMBL1161235,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCC(=O)O)c1O,Unknown
CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,Unknown
CHEMBL334032,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,Unknown
CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,Unknown
CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,Unknown
CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,Unknown
CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,Unknown
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,Unknown
CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,Unknown
CHEMBL141175,COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,Unknown
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,Unknown
CHEMBL325156,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,Unknown
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,Unknown
CHEMBL326280,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,Unknown
CHEMBL117326,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,Unknown
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL116012,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,Unknown
CHEMBL30973,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL113985,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,Unknown
CHEMBL327023,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,Unknown
CHEMBL115187,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,Unknown
CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL332497,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,Unknown
CHEMBL421047,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,Unknown
CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,Unknown
CHEMBL281300,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL157128,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,Unknown
CHEMBL114728,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,Unknown
CHEMBL326811,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,Unknown
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,Unknown
CHEMBL323630,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,Unknown
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,BOSUTINIB
CHEMBL424252,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,Unknown
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,Unknown
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Unknown
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,Unknown
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,Unknown
CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,Unknown
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,Unknown
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,Unknown
CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,Unknown
CHEMBL327188,COc1cc(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)c(Br)cc1Cl,Unknown
CHEMBL96633,COc1cc(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)cc(OC)c1OC,Unknown
CHEMBL93262,COc1cc(Nc2c(C#N)cnc3cc4[nH]c(NCCN5CCOCC5)nc4cc23)cc(OC)c1OC,Unknown
CHEMBL92395,COc1ccc(Cl)c(Nc2c(C#N)cnc3cc4[nH]cnc4cc23)c1,Unknown
CHEMBL96096,N#Cc1cnc2cc3[nH]cnc3cc2c1Nc1ccc(Cl)cc1Br,Unknown
CHEMBL92729,COc1ccc(C)c(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)c1,Unknown
CHEMBL96081,COc1cc(Nc2c(C#N)cnc3cc4[nH]cnc4cc23)c(Br)cc1Cl,Unknown
CHEMBL94846,COc1cc(Nc2c(C#N)cnc3cc4[nH]cnc4cc23)cc(OC)c1OC,Unknown
CHEMBL92339,COc1ccc(Cl)c(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)c1,Unknown
CHEMBL330351,COc1cc(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)c(C)cc1Cl,Unknown
CHEMBL330657,COc1cc(Nc2c(C#N)cnc3cc4[nH]c(CN5CCOCC5)nc4cc23)cc(OC)c1OC,Unknown
CHEMBL329244,COc1ccc(C)c(Nc2c(C#N)cnc3cc4[nH]c(NCCN5CCOCC5)nc4cc23)c1,Unknown
CHEMBL131577,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1,Unknown
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,BMS-387032
CHEMBL281006,Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,Unknown
CHEMBL30432,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,GW282974X
CHEMBL87084,Oc1cc2cc(-c3ccncc3)cnc2cc1O,Unknown
CHEMBL32464,c1ccc(Cc2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,Unknown
CHEMBL287591,c1ccc(Cn2ccc3cc(Nc4ncnc5ccccc45)ccc32)cc1,Unknown
CHEMBL31615,c1ccc(Cn2cnc3cc(Nc4ncnc5ccccc45)ccc32)cc1,Unknown
CHEMBL31653,Nc1cc2c(Nc3ccc4[nH]c(Cc5ccccc5)nc4c3)ncnc2cn1,Unknown
CHEMBL31108,COc1cc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1OC,Unknown
CHEMBL416031,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1OC,Unknown
CHEMBL31634,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,BRIVUDINE
CHEMBL2368961,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc(Br)no1,Unknown
CHEMBL3143229,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccns1,Unknown
CHEMBL2367583,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccco1,Unknown
CHEMBL3143225,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccccc1,Unknown
CHEMBL1231486,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)s1,Unknown
CHEMBL2367580,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)o1,Unknown
CHEMBL1791154,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccno1,Unknown
CHEMBL52609,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,DOXRIBTIMINE
CHEMBL3143224,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1sc(Br)cc1Br,Unknown
CHEMBL2367579,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Cl)o1,Unknown
CHEMBL1791157,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccsc1,Unknown
CHEMBL1791149,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cccs1,Unknown
CHEMBL1791152,Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1,Unknown
CHEMBL3143223,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cscc1Br,Unknown
CHEMBL2367577,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Cl)s1,Unknown
CHEMBL1791148,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccoc1,Unknown
CHEMBL3143226,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1sccc1Br,Unknown
CHEMBL63910,CCCc1cccc(Nc2nc(O)c3[nH]cnc3n2)c1,Unknown
CHEMBL65197,CCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL16026,CCc1cc(Nc2nc(O)c3[nH]cnc3n2)ccc1C,Unknown
CHEMBL103810,Oc1[nH]c(Nc2cccc(I)c2)nc2ncnc1-2,Unknown
CHEMBL63439,Oc1[nH]c(Nc2ccc3ccccc3c2)nc2ncnc1-2,Unknown
CHEMBL101020,Oc1[nH]c(Nc2cccc(CCl)c2)nc2ncnc1-2,Unknown
CHEMBL406058,N#Cc1cccc(Nc2nc3ncnc-3c(O)[nH]2)c1,Unknown
CHEMBL53890,Oc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL405761,O=c1[nH]c(Nc2cccc(C(F)(F)F)c2)nc2[nH]cnc12,Unknown
CHEMBL15985,Oc1[nH]c(Nc2ccc3c(c2)CCC3)nc2ncnc1-2,Unknown
CHEMBL101730,NCc1cccc(Nc2nc(O)c3[nH]cnc3n2)c1,Unknown
CHEMBL36877,Cc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL298986,Oc1[nH]c(Nc2ccc(F)cc2)nc2ncnc1-2,Unknown
CHEMBL63463,Cc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1Cl,Unknown
CHEMBL319254,CCCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1C,Unknown
CHEMBL327494,CCCCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL103978,CC(C)c1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL99634,Cc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1CO,Unknown
CHEMBL65438,Oc1[nH]c(Nc2ccc(Br)c(Br)c2)nc2ncnc1-2,Unknown
CHEMBL296595,Oc1[nH]c(Nc2ccc(F)c(Cl)c2)nc2ncnc1-2,Unknown
CHEMBL53835,Oc1[nH]c(Nc2ccc(Br)cc2)nc2ncnc1-2,Unknown
CHEMBL101651,CCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL51613,Oc1[nH]c(Nc2ccc(Cl)c(Cl)c2)nc2ncnc1-2,Unknown
CHEMBL103645,Oc1[nH]c(Nc2cccc(CBr)c2)nc2ncnc1-2,Unknown
CHEMBL299415,Oc1[nH]c(Nc2ccc(F)c(F)c2)nc2ncnc1-2,Unknown
CHEMBL406300,Oc1[nH]c(Nc2cccc(Br)c2)nc2ncnc1-2,Unknown
CHEMBL52562,Oc1[nH]c(Nc2cccc(Cl)c2)nc2ncnc1-2,Unknown
CHEMBL101143,Oc1[nH]c(Nc2ccc(Cl)cc2)nc2ncnc1-2,Unknown
CHEMBL35886,CCc1cccc(Nc2nc(O)c3[nH]cnc3n2)c1,Unknown
CHEMBL287727,Oc1[nH]c(Nc2ccccc2)nc2ncnc1-2,Unknown
CHEMBL16193,CCCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,Unknown
CHEMBL102001,[N-]=[N+]=NCc1cccc(Nc2nc3ncnc-3c(O)[nH]2)c1,Unknown
CHEMBL318027,Oc1[nH]c(Nc2ccc(Cl)c(C(F)(F)F)c2)nc2ncnc1-2,Unknown
CHEMBL420269,Oc1[nH]c(Nc2ccc(I)cc2)nc2ncnc1-2,Unknown
CHEMBL64473,Oc1[nH]c(Nc2ccc(C(F)(F)F)cc2)nc2ncnc1-2,Unknown
CHEMBL293668,OCc1cccc(Nc2nc(O)c3[nH]cnc3n2)c1,Unknown
CHEMBL297081,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4cccc(C)c4Oc4c(C)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL47089,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4Oc4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL45424,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Sc4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL42389,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c(OC)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL46884,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c3cccc4C(F)(F)F)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL45114,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4C(C(F)(F)F)(C(F)(F)F)c4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL418258,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL297987,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3C)O2)c(=O)[nH]c1=O,Unknown
CHEMBL290528,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4S(=O)(=O)c4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL43963,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3)O2)c(=O)[nH]c1=O,Unknown
CHEMBL415909,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3c(C)cccc3C)O2)c(=O)[nH]c1=O,Unknown
CHEMBL289560,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c(C)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL44047,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c(-c5ccccc5)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL288683,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4S(=O)(=O)c4c(Cl)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL44535,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3OC)O2)c(=O)[nH]c1=O,Unknown
CHEMBL47041,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4Cc4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL46502,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4CCc4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL288569,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4Sc4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL42820,CCc1cn([C@@H]2O[C@H](CNC(=O)[C@H](C)Oc3cc(OC)c(Cl)cc3Cl)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL296690,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3F)O2)c(=O)[nH]c1=O,Unknown
CHEMBL417528,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)c3c4ccccc4cc4ccccc34)O2)c(=O)[nH]c1=O,Unknown
CHEMBL46633,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4C(C)(C)c4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL42459,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4S(=O)(=O)c4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL295657,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Sc4c(Cl)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL44996,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3C(F)(F)F)O2)c(=O)[nH]c1=O,Unknown
CHEMBL47094,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3c(Cl)cccc3Cl)O2)c(=O)[nH]c1=O,Unknown
CHEMBL176768,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4-c4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL291187,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3Cl)O2)c(=O)[nH]c1=O,Unknown
CHEMBL46739,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)Cc3ccccc3-c3ccccc3)O2)c(=O)[nH]c1=O,Unknown
CHEMBL296195,CCc1cn([C@H]2C[C@H](O)[C@@H](CNC(=O)C3c4ccccc4N(C)c4ccccc43)O2)c(=O)[nH]c1=O,Unknown
CHEMBL432111,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4cccc(Cl)c4Oc4c(Cl)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL46821,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c(Cl)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,Unknown
CHEMBL400618,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,Unknown
CHEMBL103283,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,Unknown
CHEMBL605255,O=c1[nH]c(=O)n(C2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br,Unknown
CHEMBL3143823,CCCCCCCCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,Unknown
CHEMBL238635,CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,Unknown
CHEMBL400411,CCCCCCCCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,Unknown
CHEMBL3143826,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OCc2ccccc2)c(=O)[nH]c1=O,Unknown
CHEMBL400410,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,Unknown
CHEMBL392957,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,Unknown
CHEMBL399413,COCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,Unknown
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CYTARABINE
CHEMBL392346,CCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,Unknown
CHEMBL64616,CCCCCCNc1nc(O)c2[nH]cnc2n1,Unknown
CHEMBL294366,Oc1[nH]c(NCc2ccc(Cl)cc2)nc2ncnc1-2,Unknown
CHEMBL3143935,O=C1N=C(Nc2ccccc2)N=C2C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Unknown
CHEMBL305113,CCCCNc1nc(O)c2[nH]cnc2n1,Unknown
CHEMBL292057,Oc1[nH]c(NCc2ccccc2)nc2ncnc1-2,Unknown
CHEMBL64298,Nc1[nH]c(Nc2ccccc2)nc2ncnc1-2,Unknown
CHEMBL3144572,CCCCCCNC1=NC(=O)C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=N1,Unknown
CHEMBL65384,Oc1[nH]c(NCc2cccc(Cl)c2)nc2ncnc1-2,Unknown
CHEMBL294810,OCCCCCNc1nc(O)c2[nH]cnc2n1,Unknown
CHEMBL64766,Clc1[nH]c(Nc2ccccc2)nc2ncnc1-2,Unknown
CHEMBL406254,O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCCCO,Unknown
CHEMBL258513,Nc1nc2c(ncn2CCCCO)c(=O)[nH]1,Unknown
CHEMBL425913,OCCCCn1cnc2c(O)nc(Sc3ccccc3)nc21,Unknown
CHEMBL372171,OCCCCn1cnc2c(O)nc(Oc3ccccc3)nc21,Unknown
CHEMBL193062,CN(c1ccccc1)c1nc(O)c2ncn(CCCCO)c2n1,Unknown
CHEMBL347128,OCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL192246,OCCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL362939,OCCCCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL192209,COCCCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL195167,O=C(O)CCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL534931,CN(C)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21.Cl.Cl,Unknown
CHEMBL541128,CCN(CC)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21.Cl.Cl,Unknown
CHEMBL534708,CCN(C)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21.Cl.Cl,Unknown
CHEMBL535149,Cl.Cl.OCCN(CCO)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL557156,C=CCN(CC=C)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21.Cl.Cl,Unknown
CHEMBL538078,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCCCC1,Unknown
CHEMBL556363,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCC(N2CCCCC2)CC1,Unknown
CHEMBL534929,Cl.Cl.OCCC1CCCCN1CCCCn1cnc2c(O)nc(Nc3ccccc3)nc21,Unknown
CHEMBL557599,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCCC2CCCCC21,Unknown
CHEMBL558963,CC1CN(CCCCn2cnc3c(O)nc(Nc4ccccc4)nc32)CC(C)N1.Cl.Cl.Cl,Unknown
CHEMBL558363,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCCc2ccccc21,Unknown
CHEMBL557571,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCCC1CN1CCCCC1,Unknown
CHEMBL536959,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCC(O)CC1,Unknown
CHEMBL537410,Cl.Cl.Oc1nc(Nc2ccccc2)nc2c1ncn2CCCCN1CCCC(O)C1,Unknown
CHEMBL559182,COC1CCN(CCCCn2cnc3c(O)nc(Nc4ccccc4)nc32)CC1.Cl.Cl,Unknown
